id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,home_team,away_team
595443,52,MissedShots,0.953000030517578,0.4929999923706055,0.392277330160141,Dango Ouattara,a,9662,FromCorner,2024,Head,26663,Leicester,Bournemouth,1,0,2024-10-05 14:00:00,Lewis Cook,Aerial,Leicester,Bournemouth
595444,59,BlockedShot,0.93,0.2970000076293945,0.0501956902444362,Evanilson,a,12963,OpenPlay,2024,RightFoot,26663,Leicester,Bournemouth,1,0,2024-10-05 14:00:00,Marcus Tavernier,Pass,Leicester,Bournemouth
595445,71,ShotOnPost,0.9740000152587892,0.4909999847412109,0.6140007376670837,Dango Ouattara,a,9662,OpenPlay,2024,Head,26663,Leicester,Bournemouth,1,0,2024-10-05 14:00:00,Luis Sinisterra,Chipped,Leicester,Bournemouth
595446,75,MissedShots,0.7330000305175781,0.4929999923706055,0.0173394307494163,Marcus Tavernier,a,10741,OpenPlay,2024,LeftFoot,26663,Leicester,Bournemouth,1,0,2024-10-05 14:00:00,Alex Scott,Pass,Leicester,Bournemouth
595447,77,BlockedShot,0.799000015258789,0.6270000076293946,0.0308052096515893,Antoine Semenyo,a,11363,OpenPlay,2024,LeftFoot,26663,Leicester,Bournemouth,1,0,2024-10-05 14:00:00,Luis Sinisterra,Pass,Leicester,Bournemouth
595448,78,MissedShots,0.860999984741211,0.4859999847412109,0.0283095110207796,Evanilson,a,12963,OpenPlay,2024,Head,26663,Leicester,Bournemouth,1,0,2024-10-05 14:00:00,Lewis Cook,Cross,Leicester,Bournemouth
595450,89,BlockedShot,0.745,0.5940000152587891,0.0195541437715291,Luis Sinisterra,a,10866,OpenPlay,2024,RightFoot,26663,Leicester,Bournemouth,1,0,2024-10-05 14:00:00,Dango Ouattara,LayOff,Leicester,Bournemouth
595451,89,MissedShots,0.9130000305175782,0.3010000038146972,0.0511537939310073,Antoine Semenyo,a,11363,OpenPlay,2024,RightFoot,26663,Leicester,Bournemouth,1,0,2024-10-05 14:00:00,Alex Scott,Pass,Leicester,Bournemouth
595452,93,MissedShots,0.955999984741211,0.4570000076293945,0.1351032853126526,Enes Ünal,a,6219,FromCorner,2024,RightFoot,26663,Leicester,Bournemouth,1,0,2024-10-05 14:00:00,David Brooks,Cross,Leicester,Bournemouth
595453,2,MissedShots,0.8519999694824218,0.5659999847412109,0.0664090365171432,Ilkay Gündogan,h,314,OpenPlay,2024,LeftFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Erling Haaland,None,Manchester City,Fulham
595454,3,MissedShots,0.921999969482422,0.6680000305175782,0.1188253238797187,Erling Haaland,h,8260,OpenPlay,2024,LeftFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Phil Foden,Throughball,Manchester City,Fulham
595455,6,BlockedShot,0.7780000305175782,0.3529999923706055,0.068157285451889,Erling Haaland,h,8260,DirectFreekick,2024,LeftFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,,Standard,Manchester City,Fulham
595456,7,SavedShot,0.7980000305175782,0.4709999847412109,0.0643126145005226,Erling Haaland,h,8260,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Phil Foden,TakeOn,Manchester City,Fulham
595459,14,SavedShot,0.9309999847412108,0.5979999923706054,0.0465023145079612,Erling Haaland,h,8260,FromCorner,2024,Head,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Phil Foden,Cross,Manchester City,Fulham
595461,23,BlockedShot,0.825,0.4159999847412109,0.0516617521643638,Mateo Kovacic,h,2254,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Bernardo Silva,Pass,Manchester City,Fulham
595462,23,BlockedShot,0.8109999847412109,0.5170000076293946,0.0419577099382877,Josko Gvardiol,h,9790,OpenPlay,2024,LeftFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,,Rebound,Manchester City,Fulham
595463,24,MissedShots,0.9359999847412108,0.55,0.3743534386157989,Ilkay Gündogan,h,314,OpenPlay,2024,Head,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Bernardo Silva,Cross,Manchester City,Fulham
595466,31,Goal,0.8640000152587891,0.48,0.0716094598174095,Mateo Kovacic,h,2254,FromCorner,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,,None,Manchester City,Fulham
595467,33,BlockedShot,0.805,0.34,0.0258627329021692,Phil Foden,h,6055,OpenPlay,2024,LeftFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Bernardo Silva,Pass,Manchester City,Fulham
595468,33,BlockedShot,0.9080000305175782,0.3370000076293945,0.0557199642062187,Rico Lewis,h,10847,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,,Rebound,Manchester City,Fulham
595469,34,BlockedShot,0.7959999847412109,0.33,0.0216248240321874,Mateo Kovacic,h,2254,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Bernardo Silva,Pass,Manchester City,Fulham
595470,34,SavedShot,0.8580000305175781,0.68,0.0360422395169734,Josko Gvardiol,h,9790,OpenPlay,2024,LeftFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,,Rebound,Manchester City,Fulham
595471,35,BlockedShot,0.91,0.4729999923706054,0.0287301614880561,Rúben Dias,h,8961,FromCorner,2024,Head,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Ilkay Gündogan,Aerial,Manchester City,Fulham
595474,42,MissedShots,0.960999984741211,0.344000015258789,0.0105754965916275,Bernardo Silva,h,3635,OpenPlay,2024,Head,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Jack Grealish,Cross,Manchester City,Fulham
595475,46,Goal,0.825999984741211,0.4920000076293945,0.068339005112648,Mateo Kovacic,h,2254,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Bernardo Silva,Pass,Manchester City,Fulham
595477,58,MissedShots,0.79,0.37,0.0350918918848037,Phil Foden,h,6055,OpenPlay,2024,LeftFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Bernardo Silva,Pass,Manchester City,Fulham
595478,62,BlockedShot,0.765,0.5229999923706055,0.0186197981238365,Rico Lewis,h,10847,SetPiece,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,,None,Manchester City,Fulham
595481,81,Goal,0.8219999694824218,0.6840000152587891,0.0407094098627567,Jéremy Doku,h,8981,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Rico Lewis,Pass,Manchester City,Fulham
595482,86,SavedShot,0.8669999694824219,0.4009999847412109,0.1261195093393325,Bernardo Silva,h,3635,OpenPlay,2024,LeftFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Erling Haaland,Pass,Manchester City,Fulham
595457,11,BlockedShot,0.865999984741211,0.3429999923706054,0.06830944865942,Alex Iwobi,a,500,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Andreas Pereira,Pass,Manchester City,Fulham
595458,12,MissedShots,0.8980000305175782,0.4970000076293945,0.0204761065542697,Raúl Jiménez,a,4105,FromCorner,2024,Head,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Andreas Pereira,Aerial,Manchester City,Fulham
595460,16,SavedShot,0.8190000152587891,0.55,0.4255311489105224,Adama Traoré,a,900,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Raúl Jiménez,Throughball,Manchester City,Fulham
595464,25,Goal,0.9590000152587892,0.4929999923706055,0.5865581035614014,Andreas Pereira,a,922,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Raúl Jiménez,Chipped,Manchester City,Fulham
595465,28,MissedShots,0.9109999847412108,0.4970000076293945,0.5098028779029846,Adama Traoré,a,900,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Alex Iwobi,Pass,Manchester City,Fulham
595472,36,MissedShots,0.8380000305175781,0.44,0.0738996043801307,Raúl Jiménez,a,4105,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Alex Iwobi,Pass,Manchester City,Fulham
595473,36,BlockedShot,0.879000015258789,0.4909999847412109,0.1112643927335739,Raúl Jiménez,a,4105,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Andreas Pereira,Pass,Manchester City,Fulham
595476,53,BlockedShot,0.8230000305175781,0.494000015258789,0.0981578528881073,Raúl Jiménez,a,4105,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Adama Traoré,Pass,Manchester City,Fulham
595479,67,SavedShot,0.88,0.5870000076293945,0.4137144386768341,Adama Traoré,a,900,OpenPlay,2024,LeftFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Raúl Jiménez,Chipped,Manchester City,Fulham
595480,75,BlockedShot,0.8980000305175782,0.4929999923706055,0.113632246851921,Raúl Jiménez,a,4105,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Antonee Robinson,Pass,Manchester City,Fulham
595483,87,Goal,0.8930000305175781,0.4820000076293945,0.3371158540248871,Rodrigo Muniz,a,10717,OpenPlay,2024,RightFoot,26664,Manchester City,Fulham,3,2,2024-10-05 14:00:00,Reiss Nelson,Pass,Manchester City,Fulham
595484,0,Goal,0.904000015258789,0.445,0.4126842319965362,Michail Antonio,h,531,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Jarrod Bowen,Pass,West Ham,Ipswich
595486,7,SavedShot,0.953000030517578,0.620999984741211,0.356139063835144,Jarrod Bowen,h,1776,OpenPlay,2024,LeftFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Michail Antonio,None,West Ham,Ipswich
595487,9,BlockedShot,0.8569999694824219,0.38,0.0725693330168724,Jarrod Bowen,h,1776,OpenPlay,2024,LeftFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Lucas Paquetá,Pass,West Ham,Ipswich
595488,13,SavedShot,0.8319999694824218,0.6919999694824219,0.0273008570075035,Mohammed Kudus,h,12027,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Tomas Soucek,Chipped,West Ham,Ipswich
595492,33,BlockedShot,0.865999984741211,0.3859999847412109,0.0736427009105682,Tomas Soucek,h,8288,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Aaron Wan-Bissaka,Pass,West Ham,Ipswich
595494,37,ShotOnPost,0.9209999847412108,0.5770000076293945,0.2943834066390991,Mohammed Kudus,h,12027,OpenPlay,2024,Head,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Michail Antonio,Cross,West Ham,Ipswich
595495,38,BlockedShot,0.8830000305175781,0.4809999847412109,0.121140569448471,Tomas Soucek,h,8288,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Lucas Paquetá,Pass,West Ham,Ipswich
595496,39,SavedShot,0.7709999847412109,0.639000015258789,0.0216533504426479,Lucas Paquetá,h,7365,OpenPlay,2024,LeftFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Mohammed Kudus,Pass,West Ham,Ipswich
595497,42,ShotOnPost,0.889000015258789,0.4659999847412109,0.0618312880396842,Michail Antonio,h,531,OpenPlay,2024,Head,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Emerson,Cross,West Ham,Ipswich
595498,43,Goal,0.98,0.53,0.8782272338867188,Mohammed Kudus,h,12027,OpenPlay,2024,Head,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,,Rebound,West Ham,Ipswich
595499,46,MissedShots,0.7980000305175782,0.4909999847412109,0.0582069233059883,Lucas Paquetá,h,7365,OpenPlay,2024,LeftFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,,None,West Ham,Ipswich
595500,47,SavedShot,0.8069999694824219,0.3229999923706054,0.0275656674057245,Aaron Wan-Bissaka,h,5584,FromCorner,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Jarrod Bowen,Cross,West Ham,Ipswich
595501,48,SavedShot,0.8469999694824218,0.485,0.3435629606246948,Michail Antonio,h,531,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,,None,West Ham,Ipswich
595502,48,Goal,0.874000015258789,0.3039999961853027,0.060945838689804,Jarrod Bowen,h,1776,OpenPlay,2024,LeftFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,,BallRecovery,West Ham,Ipswich
595503,51,MissedShots,0.875999984741211,0.3110000038146973,0.050732884556055,Tomas Soucek,h,8288,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,,None,West Ham,Ipswich
595505,58,SavedShot,0.904000015258789,0.5120000076293946,0.4147800505161285,Mohammed Kudus,h,12027,OpenPlay,2024,LeftFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Jarrod Bowen,Chipped,West Ham,Ipswich
595507,68,BlockedShot,0.965,0.4490000152587891,0.1532719135284423,Michail Antonio,h,531,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Jarrod Bowen,Pass,West Ham,Ipswich
595508,68,Goal,0.9690000152587892,0.5179999923706055,0.8858484625816345,Lucas Paquetá,h,7365,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,,Rebound,West Ham,Ipswich
595509,77,SavedShot,0.901999969482422,0.3070000076293945,0.1097221821546554,Mohammed Kudus,h,12027,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Jarrod Bowen,Pass,West Ham,Ipswich
595510,79,SavedShot,0.47,0.5509999847412109,0.0137781538069248,Jarrod Bowen,h,1776,OpenPlay,2024,LeftFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Edson Álvarez,Pass,West Ham,Ipswich
595511,82,BlockedShot,0.8919999694824219,0.2620000076293945,0.0760295614600181,Jarrod Bowen,h,1776,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Lucas Paquetá,Chipped,West Ham,Ipswich
595512,83,MissedShots,0.799000015258789,0.494000015258789,0.0302417334169149,Carlos Soler,h,2478,FromCorner,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,,None,West Ham,Ipswich
595514,90,MissedShots,0.720999984741211,0.3620000076293945,0.03984160348773,Aaron Cresswell,h,534,DirectFreekick,2024,LeftFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,,Standard,West Ham,Ipswich
595485,5,Goal,0.835,0.720999984741211,0.0149803338572382,Liam Delap,a,8868,FromCorner,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,,Aerial,West Ham,Ipswich
595489,22,BlockedShot,0.95,0.3859999847412109,0.0619664788246154,Dara O&#039;Shea,a,8756,FromCorner,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Leif Davis,OffsidePass,West Ham,Ipswich
595490,24,MissedShots,0.754000015258789,0.519000015258789,0.0218622460961341,Kalvin Phillips,a,8719,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Jack Clarke,Pass,West Ham,Ipswich
595491,27,BlockedShot,0.8190000152587891,0.5329999923706055,0.0577719435095787,Sam Morsy,a,12748,OpenPlay,2024,LeftFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Liam Delap,Pass,West Ham,Ipswich
595493,36,MissedShots,0.9590000152587892,0.49,0.5946536660194397,Jacob Greaves,a,12745,SetPiece,2024,Head,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Leif Davis,Cross,West Ham,Ipswich
595504,52,BlockedShot,0.8130000305175781,0.275,0.0179121792316436,Wes Burns,a,12749,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Liam Delap,Chipped,West Ham,Ipswich
595506,64,SavedShot,0.916999969482422,0.5259999847412109,0.3132689893245697,Liam Delap,a,8868,OpenPlay,2024,Head,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Wes Burns,Cross,West Ham,Ipswich
595513,86,MissedShots,0.8690000152587891,0.6170000076293946,0.0892020389437675,Sammie Szmodics,a,12752,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Conor Chaplin,Pass,West Ham,Ipswich
595515,93,MissedShots,0.7580000305175781,0.6580000305175782,0.0130082303658127,Jack Taylor,a,12754,OpenPlay,2024,RightFoot,26665,West Ham,Ipswich,4,1,2024-10-05 14:00:00,Leif Davis,Pass,West Ham,Ipswich
595516,3,BlockedShot,0.950999984741211,0.600999984741211,0.1967588663101196,Gabriel,h,5613,FromCorner,2024,Head,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Bukayo Saka,Cross,Arsenal,Southampton
595517,3,MissedShots,0.909000015258789,0.474000015258789,0.1253539025783538,Gabriel Jesus,h,5543,FromCorner,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,,Rebound,Arsenal,Southampton
595518,4,BlockedShot,0.911999969482422,0.605,0.1155592948198318,Gabriel Jesus,h,5543,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Bukayo Saka,Pass,Arsenal,Southampton
595519,6,MissedShots,0.9390000152587892,0.595999984741211,0.1247246339917182,Raheem Sterling,h,618,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Gabriel Jesus,Pass,Arsenal,Southampton
595520,11,MissedShots,0.968000030517578,0.5879999923706055,0.0765171274542808,Kai Havertz,h,5220,FromCorner,2024,Head,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Declan Rice,Cross,Arsenal,Southampton
595521,14,BlockedShot,0.9159999847412108,0.3390000152587891,0.0632812157273292,Bukayo Saka,h,7322,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,,None,Arsenal,Southampton
595523,19,BlockedShot,0.914000015258789,0.3220000076293945,0.0709909871220588,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Gabriel Jesus,Pass,Arsenal,Southampton
595524,30,BlockedShot,0.874000015258789,0.5259999847412109,0.0850646197795867,Kai Havertz,h,5220,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,,None,Arsenal,Southampton
595525,32,MissedShots,0.7469999694824219,0.5520000076293945,0.0229585133492946,Bukayo Saka,h,7322,FromCorner,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Declan Rice,Pass,Arsenal,Southampton
595526,35,MissedShots,0.7219999694824218,0.5070000076293946,0.0151875736191868,Gabriel,h,5613,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,,None,Arsenal,Southampton
595528,39,BlockedShot,0.9080000305175782,0.3029999923706055,0.0594993941485881,Bukayo Saka,h,7322,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Jorginho,Pass,Arsenal,Southampton
595529,39,MissedShots,0.805,0.4470000076293945,0.0369892157614231,Jorginho,h,1389,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,,Rebound,Arsenal,Southampton
595530,44,BlockedShot,0.8819999694824219,0.5659999847412109,0.1111937090754509,Raheem Sterling,h,618,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Gabriel Jesus,Pass,Arsenal,Southampton
595531,45,SavedShot,0.805,0.38,0.0319122560322284,Thomas Partey,h,2328,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Bukayo Saka,Pass,Arsenal,Southampton
595532,45,MissedShots,0.8069999694824219,0.595999984741211,0.0441930890083313,Gabriel Jesus,h,5543,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Raheem Sterling,BallTouch,Arsenal,Southampton
595536,57,Goal,0.8480000305175781,0.509000015258789,0.2727556824684143,Kai Havertz,h,5220,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Bukayo Saka,Pass,Arsenal,Southampton
595537,61,MissedShots,0.8030000305175782,0.3990000152587891,0.0369226299226284,Declan Rice,h,5553,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Bukayo Saka,Pass,Arsenal,Southampton
595538,62,MissedShots,0.759000015258789,0.424000015258789,0.025323012843728,Kai Havertz,h,5220,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Declan Rice,Pass,Arsenal,Southampton
595539,63,BlockedShot,0.8080000305175781,0.3970000076293945,0.0429948009550571,Thomas Partey,h,2328,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Mikel Merino,Pass,Arsenal,Southampton
595540,66,MissedShots,0.95,0.4859999847412109,0.1002963110804557,Kai Havertz,h,5220,FromCorner,2024,Head,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,,Aerial,Arsenal,Southampton
595541,67,Goal,0.983000030517578,0.5609999847412109,0.5892680883407593,Gabriel Martinelli,h,7752,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Bukayo Saka,Cross,Arsenal,Southampton
595542,72,SavedShot,0.8859999847412109,0.3429999923706054,0.0850293263792991,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Leandro Trossard,Pass,Arsenal,Southampton
595545,79,MissedShots,0.9109999847412108,0.3029999923706055,0.0656425729393959,Kai Havertz,h,5220,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Leandro Trossard,Pass,Arsenal,Southampton
595546,82,BlockedShot,0.79,0.475,0.0434074886143207,Declan Rice,h,5553,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Leandro Trossard,Pass,Arsenal,Southampton
595547,87,Goal,0.8669999694824219,0.4029999923706054,0.0926207080483436,Bukayo Saka,h,7322,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,,Dispossessed,Arsenal,Southampton
595548,90,BlockedShot,0.845,0.3609999847412109,0.0741628929972648,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Leandro Trossard,Pass,Arsenal,Southampton
595549,91,SavedShot,0.965999984741211,0.4759999847412109,0.5233465433120728,Kai Havertz,h,5220,FromCorner,2024,Head,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Bukayo Saka,Cross,Arsenal,Southampton
595550,91,ShotOnPost,0.99,0.4459999847412109,0.1668418496847152,Takehiro Tomiyasu,h,7931,FromCorner,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Kai Havertz,Rebound,Arsenal,Southampton
595551,95,MissedShots,0.9590000152587892,0.4420000076293945,0.0670355036854744,Gabriel,h,5613,FromCorner,2024,Head,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Declan Rice,Aerial,Arsenal,Southampton
595522,15,SavedShot,0.795,0.6329999923706054,0.0301795061677694,Kyle Walker-Peters,a,885,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,,None,Arsenal,Southampton
595527,37,BlockedShot,0.855,0.38,0.0770623460412025,Joe Ayodele-Aribo,a,10766,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Tyler Dibling,Pass,Arsenal,Southampton
595533,48,BlockedShot,0.9059999847412108,0.3170000076293945,0.0684124007821083,Tyler Dibling,a,10586,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Taylor Harwood-Bellis,TakeOn,Arsenal,Southampton
595534,48,MissedShots,0.9080000305175782,0.479000015258789,0.4313855469226837,Mateus Fernandes,a,12948,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,,Rebound,Arsenal,Southampton
595535,54,Goal,0.875,0.6480000305175782,0.1151286140084266,Cameron Archer,a,9912,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Mateus Fernandes,Chipped,Arsenal,Southampton
595543,77,BlockedShot,0.7219999694824218,0.5429999923706055,0.0166959650814533,Tyler Dibling,a,10586,OpenPlay,2024,LeftFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Flynn Downes,Pass,Arsenal,Southampton
595544,78,BlockedShot,0.975999984741211,0.4640000152587891,0.5442954301834106,Taylor Harwood-Bellis,a,8495,FromCorner,2024,Head,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Yukinari Sugawara,Cross,Arsenal,Southampton
595552,98,BlockedShot,0.815,0.5270000076293946,0.0194791331887245,Flynn Downes,a,10845,OpenPlay,2024,RightFoot,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,,Aerial,Arsenal,Southampton
595553,1,Goal,0.9540000152587892,0.4720000076293945,0.5739205479621887,Nathan Collins,h,9733,OpenPlay,2024,Head,26667,Brentford,Wolverhampton Wanderers,5,3,2024-10-05 14:00:00,Mikkel Damsgaard,Cross,Brentford,Wolverhampton Wanderers
595554,2,SavedShot,0.958000030517578,0.5790000152587891,0.3525225520133972,Keane Lewis-Potter,h,10809,OpenPlay,2024,Head,26667,Brentford,Wolverhampton Wanderers,5,3,2024-10-05 14:00:00,Bryan Mbeumo,Cross,Brentford,Wolverhampton Wanderers
595556,5,BlockedShot,0.9080000305175782,0.4920000076293945,0.0781503394246101,Sepp van den Berg,h,10721,FromCorner,2024,Head,26667,Brentford,Wolverhampton Wanderers,5,3,2024-10-05 14:00:00,Mikkel Damsgaard,Cross,Brentford,Wolverhampton Wanderers
595557,6,BlockedShot,0.915,0.4509999847412109,0.0275173336267471,Christian Nørgaard,h,7083,FromCorner,2024,Head,26667,Brentford,Wolverhampton Wanderers,5,3,2024-10-05 14:00:00,Mikkel Damsgaard,Aerial,Brentford,Wolverhampton Wanderers
595559,19,Goal,0.885,0.5,0.7611688375473022,Bryan Mbeumo,h,6552,Penalty,2024,LeftFoot,26667,Brentford,Wolverhampton Wanderers,5,3,2024-10-05 14:00:00,,Standard,Brentford,Wolverhampton Wanderers
595563,27,Goal,0.91,0.3620000076293945,0.2968809306621551,Christian Nørgaard,h,7083,OpenPlay,2024,RightFoot,26667,Brentford,Wolverhampton Wanderers,5,3,2024-10-05 14:00:00,Vitaly Janelt,Pass,Brentford,Wolverhampton Wanderers
595564,29,SavedShot,0.9540000152587892,0.4659999847412109,0.153811365365982,Kevin Schade,h,9156,OpenPlay,2024,Head,26667,Brentford,Wolverhampton Wanderers,5,3,2024-10-05 14:00:00,Keane Lewis-Potter,Cross,Brentford,Wolverhampton Wanderers
