id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,home_team,away_team
58000,36,MissedShots,0.926999969482422,0.4829999923706055,0.3805789947509765,Jay Rodriguez,a,844,OpenPlay,2015,Head,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,Dusan Tadic,Cross,West Bromwich Albion,Southampton
58001,46,MissedShots,0.9340000152587892,0.5070000076293946,0.0639858022332191,Virgil van Dijk,a,833,FromCorner,2015,Head,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,James Ward-Prowse,Aerial,West Bromwich Albion,Southampton
58002,52,BlockedShot,0.916999969482422,0.4179999923706055,0.0408697985112667,Victor Wanyama,a,836,FromCorner,2015,Head,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,Steven Davis,Chipped,West Bromwich Albion,Southampton
58003,52,SavedShot,0.865,0.7069999694824218,0.0377133004367351,Jay Rodriguez,a,844,OpenPlay,2015,RightFoot,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,Steven Davis,Pass,West Bromwich Albion,Southampton
58007,63,MissedShots,0.835,0.3420000076293945,0.0343631990253925,James Ward-Prowse,a,843,OpenPlay,2015,RightFoot,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,Dusan Tadic,Pass,West Bromwich Albion,Southampton
58008,66,MissedShots,0.7719999694824219,0.4609999847412109,0.0258849002420902,James Ward-Prowse,a,843,OpenPlay,2015,RightFoot,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,Graziano Pellè,Pass,West Bromwich Albion,Southampton
58009,70,SavedShot,0.9030000305175782,0.674000015258789,0.0622037984430789,Graziano Pellè,a,841,OpenPlay,2015,RightFoot,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,Steven Davis,BlockedPass,West Bromwich Albion,Southampton
58010,73,MissedShots,0.9059999847412108,0.3170000076293945,0.0627809986472129,Sadio Mané,a,838,OpenPlay,2015,RightFoot,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,Steven Davis,BallRecovery,West Bromwich Albion,Southampton
58012,81,BlockedShot,0.909000015258789,0.3509999847412109,0.0896216034889221,Sadio Mané,a,838,OpenPlay,2015,RightFoot,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,James Ward-Prowse,Pass,West Bromwich Albion,Southampton
58013,86,SavedShot,0.885,0.6609999847412109,0.0608143992722034,Graziano Pellè,a,841,OpenPlay,2015,RightFoot,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,Dusan Tadic,Pass,West Bromwich Albion,Southampton
58015,90,MissedShots,0.86,0.7190000152587891,0.0305732991546392,Graziano Pellè,a,841,OpenPlay,2015,LeftFoot,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,Dusan Tadic,Pass,West Bromwich Albion,Southampton
58016,90,BlockedShot,0.8180000305175781,0.495,0.0441128015518188,Sadio Mané,a,838,OpenPlay,2015,LeftFoot,125,West Bromwich Albion,Southampton,0,0,2015-09-12 18:00:00,,Rebound,West Bromwich Albion,Southampton
57924,11,MissedShots,0.92,0.495,0.047572799026966,Sebastien Bassong,h,821,FromCorner,2015,Head,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Robbie Brady,Aerial,Norwich,Bournemouth
57925,11,MissedShots,0.7719999694824219,0.4309999847412109,0.0289970003068447,Alexander Tettey,h,791,FromCorner,2015,LeftFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,,Rebound,Norwich,Bournemouth
57926,30,MissedShots,0.905,0.365,0.0945959985256195,Cameron Jerome,h,794,OpenPlay,2015,RightFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Wes Hoolahan,Pass,Norwich,Bournemouth
57927,34,Goal,0.926999969482422,0.485,0.5482209920883179,Cameron Jerome,h,794,OpenPlay,2015,RightFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Wes Hoolahan,Pass,Norwich,Bournemouth
57930,48,MissedShots,0.7659999847412109,0.5940000152587891,0.0297018997371196,Cameron Jerome,h,794,OpenPlay,2015,RightFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Wes Hoolahan,Pass,Norwich,Bournemouth
57931,50,MissedShots,0.78,0.275,0.0181326996535062,Nathan Redmond,h,790,OpenPlay,2015,LeftFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Andre Wisdom,Pass,Norwich,Bournemouth
57932,51,Goal,0.8159999847412109,0.6179999923706054,0.0586018003523349,Wes Hoolahan,h,793,OpenPlay,2015,LeftFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,,BallRecovery,Norwich,Bournemouth
57934,62,MissedShots,0.8130000305175781,0.3709999847412109,0.0400009006261825,Jonny Howson,h,792,OpenPlay,2015,RightFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,,None,Norwich,Bournemouth
57935,63,ShotOnPost,0.8969999694824219,0.3179999923706054,0.0481282994151115,Robbie Brady,h,789,FromCorner,2015,LeftFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Nathan Redmond,Pass,Norwich,Bournemouth
57936,66,Goal,0.8819999694824219,0.369000015258789,0.2492340058088302,Matthew Jarvis,h,800,OpenPlay,2015,LeftFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Jonny Howson,Pass,Norwich,Bournemouth
57939,81,MissedShots,0.8959999847412109,0.6530000305175782,0.095692902803421,Dieumerci Mbokani,h,795,OpenPlay,2015,LeftFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Nathan Redmond,Pass,Norwich,Bournemouth
57941,92,SavedShot,0.96,0.6990000152587891,0.0740094035863876,Robbie Brady,h,789,OpenPlay,2015,LeftFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Nathan Redmond,Pass,Norwich,Bournemouth
57923,6,MissedShots,0.815,0.61,0.0434665009379386,Junior Stanislas,a,463,OpenPlay,2015,LeftFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Adam Smith,Pass,Norwich,Bournemouth
57928,45,SavedShot,0.963000030517578,0.54,0.1154180020093917,Callum Wilson,a,468,SetPiece,2015,RightFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Steve Cook,HeadPass,Norwich,Bournemouth
57929,46,MissedShots,0.8680000305175781,0.3940000152587891,0.0724861025810241,Junior Stanislas,a,463,OpenPlay,2015,RightFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Simon Francis,Pass,Norwich,Bournemouth
57933,59,BlockedShot,0.765,0.5229999923706055,0.0267533008009195,Andrew Surman,a,460,OpenPlay,2015,LeftFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Yann Kermorgant,Pass,Norwich,Bournemouth
57937,70,BlockedShot,0.9059999847412108,0.2560000038146973,0.0344618000090122,Callum Wilson,a,468,OpenPlay,2015,RightFoot,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Andrew Surman,Pass,Norwich,Bournemouth
57938,80,Goal,0.879000015258789,0.4970000076293945,0.0377085991203784,Steve Cook,a,458,FromCorner,2015,Head,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Simon Francis,Cross,Norwich,Bournemouth
57940,87,MissedShots,0.909000015258789,0.5629999923706055,0.0592003017663955,Glenn Murray,a,882,SetPiece,2015,Head,126,Norwich,Bournemouth,3,1,2015-09-12 18:00:00,Simon Francis,Chipped,Norwich,Bournemouth
57906,6,MissedShots,0.755,0.34,0.0156060000881552,Marouane Fellaini,h,630,OpenPlay,2015,RightFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,Juan Mata,Pass,Manchester United,Liverpool
57908,24,MissedShots,0.7119999694824218,0.725999984741211,0.0132767995819449,Memphis Depay,h,555,SetPiece,2015,RightFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,Michael Carrick,Pass,Manchester United,Liverpool
57909,45,BlockedShot,0.7759999847412109,0.6,0.0226041991263628,Ashley Young,h,631,OpenPlay,2015,RightFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,Marouane Fellaini,Pass,Manchester United,Liverpool
57910,48,Goal,0.8480000305175781,0.4820000076293945,0.0831656008958816,Daley Blind,h,548,SetPiece,2015,LeftFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,Juan Mata,Pass,Manchester United,Liverpool
57911,49,BlockedShot,0.7859999847412109,0.5479999923706055,0.0422290004789829,Ashley Young,h,631,OpenPlay,2015,RightFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,Matteo Darmian,Pass,Manchester United,Liverpool
57913,60,MissedShots,0.7619999694824219,0.5579999923706055,0.0720152035355568,Ashley Young,h,631,DirectFreekick,2015,RightFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,,Standard,Manchester United,Liverpool
57916,69,Goal,0.885,0.5,0.7611690163612366,Ander Herrera,h,552,Penalty,2015,RightFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,,Standard,Manchester United,Liverpool
57919,78,BlockedShot,0.785,0.3240000152587891,0.021043000742793,Marouane Fellaini,h,630,OpenPlay,2015,LeftFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,,None,Manchester United,Liverpool
57922,85,Goal,0.9130000305175782,0.6140000152587891,0.4309549927711487,Anthony Martial,h,553,OpenPlay,2015,RightFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,Ashley Young,TakeOn,Manchester United,Liverpool
57907,18,MissedShots,0.765,0.4270000076293945,0.0126556996256113,Nathaniel Clyne,a,603,OpenPlay,2015,RightFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,,Aerial,Manchester United,Liverpool
57912,56,SavedShot,0.91,0.565,0.0856608971953392,Danny Ings,a,986,OpenPlay,2015,LeftFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,Dejan Lovren,HeadPass,Manchester United,Liverpool
57914,63,MissedShots,0.9640000152587892,0.5459999847412109,0.135683998465538,Martin Skrtel,a,607,FromCorner,2015,Head,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,James Milner,Cross,Manchester United,Liverpool
57915,63,BlockedShot,0.973000030517578,0.4909999847412109,0.6088740229606628,Danny Ings,a,986,FromCorner,2015,Head,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,Martin Skrtel,None,Manchester United,Liverpool
57917,72,MissedShots,0.7709999847412109,0.789000015258789,0.0363439992070198,James Milner,a,489,DirectFreekick,2015,RightFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,,Standard,Manchester United,Liverpool
57918,75,MissedShots,0.919000015258789,0.419000015258789,0.0539944991469383,Christian Benteke,a,606,OpenPlay,2015,Head,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,James Milner,Cross,Manchester United,Liverpool
57920,82,SavedShot,0.8619999694824219,0.2870000076293945,0.0275624003261327,Jordon Ibe,a,481,OpenPlay,2015,LeftFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,Divock Origi,Pass,Manchester United,Liverpool
57921,83,Goal,0.8730000305175781,0.5879999923706055,0.0649399980902671,Christian Benteke,a,606,FromCorner,2015,RightFoot,127,Manchester United,Liverpool,3,1,2015-09-12 20:30:00,,None,Manchester United,Liverpool
57942,8,BlockedShot,0.799000015258789,0.485,0.0506131015717983,Jermain Defoe,h,735,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Patrick van Aanholt,Pass,Sunderland,Tottenham
57943,14,SavedShot,0.7319999694824219,0.7230000305175781,0.0154488002881407,Jermain Defoe,h,735,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Jordi Gómez,Pass,Sunderland,Tottenham
57946,23,MissedShots,0.759000015258789,0.255,0.0182512998580932,Jeremain Lens,h,781,OpenPlay,2015,LeftFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Billy Jones,Pass,Sunderland,Tottenham
57947,25,ShotOnPost,0.899000015258789,0.4429999923706054,0.5840049982070923,Jermain Defoe,h,735,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Jeremain Lens,Throughball,Sunderland,Tottenham
57951,38,SavedShot,0.885,0.3179999923706054,0.0443163998425006,Jermain Defoe,h,735,OpenPlay,2015,LeftFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Yann M&#039;Vila,Pass,Sunderland,Tottenham
57952,44,BlockedShot,0.7719999694824219,0.4229999923706055,0.0343873985111713,Jeremain Lens,h,781,OpenPlay,2015,LeftFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Billy Jones,LayOff,Sunderland,Tottenham
57953,45,BlockedShot,0.92,0.6509999847412109,0.082870602607727,Jeremain Lens,h,781,OpenPlay,2015,LeftFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Patrick van Aanholt,TakeOn,Sunderland,Tottenham
57954,46,BlockedShot,0.87,0.6840000152587891,0.047070600092411,Jermain Defoe,h,735,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,,None,Sunderland,Tottenham
57956,57,MissedShots,0.8440000152587891,0.6880000305175781,0.0369979999959468,Jeremain Lens,h,781,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Jermain Defoe,Pass,Sunderland,Tottenham
57957,60,MissedShots,0.74,0.3979999923706054,0.0198724996298551,Ola Toivonen,h,739,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Yann M&#039;Vila,Pass,Sunderland,Tottenham
57958,61,BlockedShot,0.740999984741211,0.345,0.0127389999106526,Billy Jones,h,742,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,,None,Sunderland,Tottenham
57964,83,ShotOnPost,0.8880000305175781,0.4209999847412109,0.0941232964396476,Jack Rodwell,h,733,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Younes Kaboul,Pass,Sunderland,Tottenham
57944,14,MissedShots,0.754000015258789,0.625,0.0219976995140314,Harry Kane,a,647,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Dele Alli,Pass,Sunderland,Tottenham
57945,18,BlockedShot,0.7219999694824218,0.5309999847412109,0.0163685996085405,Son Heung-Min,a,453,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Ben Davies,Pass,Sunderland,Tottenham
57948,25,BlockedShot,0.8469999694824218,0.485,0.0590891987085342,Harry Kane,a,647,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Kyle Walker,Chipped,Sunderland,Tottenham
57949,30,BlockedShot,0.9359999847412108,0.2810000038146972,0.0470779985189437,Harry Kane,a,647,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Nacer Chadli,Chipped,Sunderland,Tottenham
57950,37,MissedShots,0.7519999694824219,0.3010000038146972,0.0176627002656459,Son Heung-Min,a,453,OpenPlay,2015,LeftFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Ryan Mason,Pass,Sunderland,Tottenham
57955,54,MissedShots,0.715,0.5790000152587891,0.0148206995800137,Ryan Mason,a,649,OpenPlay,2015,LeftFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Nacer Chadli,Pass,Sunderland,Tottenham
57959,75,BlockedShot,0.8380000305175781,0.3609999847412109,0.0401430986821651,Nacer Chadli,a,648,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Ryan Mason,TakeOn,Sunderland,Tottenham
57960,76,SavedShot,0.9180000305175782,0.515,0.0452682003378868,Eric Dier,a,643,FromCorner,2015,Head,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Erik Lamela,Aerial,Sunderland,Tottenham
57961,76,BlockedShot,0.8130000305175781,0.3770000076293945,0.0437791012227535,Andros Townsend,a,775,OpenPlay,2015,LeftFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,,Tackle,Sunderland,Tottenham
57962,79,SavedShot,0.815,0.56,0.0355557985603809,Ryan Mason,a,649,FromCorner,2015,LeftFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,,None,Sunderland,Tottenham
57963,81,Goal,0.9030000305175782,0.4459999847412109,0.4050709903240204,Ryan Mason,a,649,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Erik Lamela,Throughball,Sunderland,Tottenham
57965,85,SavedShot,0.9340000152587892,0.3160000038146973,0.2723619937896728,Harry Kane,a,647,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Andros Townsend,Pass,Sunderland,Tottenham
57966,86,MissedShots,0.9159999847412108,0.4229999923706055,0.2983979880809784,Erik Lamela,a,644,OpenPlay,2015,Head,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Andros Townsend,Chipped,Sunderland,Tottenham
57967,90,MissedShots,0.73,0.5120000076293946,0.0210274998098611,Nacer Chadli,a,648,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Erik Lamela,Chipped,Sunderland,Tottenham
57968,91,MissedShots,0.9059999847412108,0.3759999847412109,0.1175310015678405,Nacer Chadli,a,648,OpenPlay,2015,RightFoot,128,Sunderland,Tottenham,0,1,2015-09-13 16:30:00,Erik Lamela,Pass,Sunderland,Tottenham
57874,1,BlockedShot,0.7909999847412109,0.3509999847412109,0.0299472007900476,Shinji Okazaki,h,754,OpenPlay,2015,LeftFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Gökhan Inler,BallRecovery,Leicester,Aston Villa
57875,1,MissedShots,0.775,0.575,0.0217534992843866,Marc Albrighton,h,753,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,,Rebound,Leicester,Aston Villa
57876,3,MissedShots,0.7390000152587891,0.69,0.0140041001141071,Daniel Drinkwater,h,752,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,,BallRecovery,Leicester,Aston Villa
57879,9,MissedShots,0.9359999847412108,0.4659999847412109,0.0712215006351471,Wes Morgan,h,748,SetPiece,2015,Head,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Marc Albrighton,Aerial,Leicester,Aston Villa
57880,12,SavedShot,0.795,0.2720000076293945,0.0144624002277851,Riyad Mahrez,h,750,OpenPlay,2015,LeftFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Jamie Vardy,BallRecovery,Leicester,Aston Villa
57884,34,BlockedShot,0.8059999847412109,0.735999984741211,0.0210130997002124,Jamie Vardy,h,755,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Shinji Okazaki,Pass,Leicester,Aston Villa
57888,45,SavedShot,0.769000015258789,0.7069999694824218,0.0179738998413085,Marc Albrighton,h,753,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Daniel Drinkwater,Pass,Leicester,Aston Villa
57889,47,MissedShots,0.9159999847412108,0.5729999923706055,0.0940662994980812,Jamie Vardy,h,755,OpenPlay,2015,LeftFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Jeffrey Schlupp,Cross,Leicester,Aston Villa
57890,48,MissedShots,0.755,0.6969999694824218,0.016117600724101,Jeffrey Schlupp,h,757,OpenPlay,2015,LeftFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Daniel Drinkwater,Pass,Leicester,Aston Villa
57891,51,BlockedShot,0.933000030517578,0.31,0.0629051998257637,Jamie Vardy,h,755,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Ritchie de Laet,TakeOn,Leicester,Aston Villa
57892,52,MissedShots,0.8680000305175781,0.66,0.0588464997708797,Riyad Mahrez,h,750,OpenPlay,2015,LeftFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Marc Albrighton,TakeOn,Leicester,Aston Villa
57894,60,MissedShots,0.7519999694824219,0.4429999923706054,0.020941799506545,Gökhan Inler,h,761,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,,None,Leicester,Aston Villa
57896,66,MissedShots,0.875,0.505,0.0252064000815153,Leonardo Ulloa,h,756,OpenPlay,2015,Head,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Daniel Drinkwater,Chipped,Leicester,Aston Villa
57897,71,Goal,0.9490000152587892,0.5979999923706054,0.0663734972476959,Ritchie de Laet,h,955,FromCorner,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Riyad Mahrez,Cross,Leicester,Aston Villa
57899,75,BlockedShot,0.895,0.3709999847412109,0.1048310026526451,Jamie Vardy,h,755,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Riyad Mahrez,Throughball,Leicester,Aston Villa
57900,76,BlockedShot,0.74,0.3940000152587891,0.0139677003026008,Nathan Dyer,h,783,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Leonardo Ulloa,TakeOn,Leicester,Aston Villa
57901,79,BlockedShot,0.7880000305175782,0.635,0.0794882029294967,Daniel Drinkwater,h,752,DirectFreekick,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,,Standard,Leicester,Aston Villa
57902,81,Goal,0.935,0.515,0.5115029811859131,Jamie Vardy,h,755,OpenPlay,2015,LeftFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Daniel Drinkwater,Pass,Leicester,Aston Villa
57903,83,SavedShot,0.7809999847412109,0.305,0.0149678001180291,Riyad Mahrez,h,750,OpenPlay,2015,LeftFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Jamie Vardy,TakeOn,Leicester,Aston Villa
57904,88,Goal,0.9030000305175782,0.5379999923706055,0.0547246001660823,Nathan Dyer,h,783,OpenPlay,2015,Head,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Riyad Mahrez,Chipped,Leicester,Aston Villa
57905,94,MissedShots,0.7680000305175781,0.4120000076293945,0.036208901554346,Riyad Mahrez,h,750,OpenPlay,2015,LeftFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,,BallRecovery,Leicester,Aston Villa
57877,6,MissedShots,0.7919999694824219,0.3609999847412109,0.0270870998501777,Carles Gil,a,670,FromCorner,2015,LeftFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Micah Richards,Pass,Leicester,Aston Villa
57878,7,MissedShots,0.985999984741211,0.4270000076293945,0.4947179853916168,Scott Sinclair,a,679,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Gabriel Agbonlahor,Pass,Leicester,Aston Villa
57881,19,SavedShot,0.926999969482422,0.4540000152587891,0.0587575994431972,Gabriel Agbonlahor,a,890,OpenPlay,2015,Head,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,,Aerial,Leicester,Aston Villa
57882,23,SavedShot,0.865999984741211,0.5829999923706055,0.0978458970785141,Jack Grealish,a,675,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Carles Gil,Pass,Leicester,Aston Villa
57883,31,BlockedShot,0.7980000305175782,0.6659999847412109,0.0180571991950273,Jack Grealish,a,675,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Gabriel Agbonlahor,TakeOn,Leicester,Aston Villa
57885,38,BlockedShot,0.906999969482422,0.3820000076293945,0.0132956998422741,Micah Richards,a,665,FromCorner,2015,Head,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Ashley Westwood,Aerial,Leicester,Aston Villa
57886,38,BlockedShot,0.906999969482422,0.4820000076293945,0.0991574972867965,Carlos Sánchez,a,667,FromCorner,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Gabriel Agbonlahor,Goal,Leicester,Aston Villa
57887,38,Goal,0.795,0.56,0.026427999138832,Jack Grealish,a,675,FromCorner,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Micah Richards,BallTouch,Leicester,Aston Villa
57893,56,MissedShots,0.6809999847412109,0.5359999847412109,0.0140899997204542,Carlos Sánchez,a,667,SetPiece,2015,LeftFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Ashley Westwood,Pass,Leicester,Aston Villa
57895,62,Goal,0.7980000305175782,0.5790000152587891,0.0781038030982017,Carles Gil,a,670,OpenPlay,2015,LeftFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Gabriel Agbonlahor,Pass,Leicester,Aston Villa
57898,73,BlockedShot,0.8190000152587891,0.7169999694824218,0.0256398003548383,Ashley Westwood,a,669,OpenPlay,2015,RightFoot,129,Leicester,Aston Villa,3,2,2015-09-13 19:00:00,Jack Grealish,Pass,Leicester,Aston Villa
58017,8,Goal,0.8090000152587891,0.5320000076293945,0.0536038987338542,Dimitri Payet,h,536,OpenPlay,2015,RightFoot,130,West Ham,Newcastle United,2,0,2015-09-14 23:00:00,Mark Noble,Pass,West Ham,Newcastle United
58020,17,MissedShots,0.875,0.47,0.0986120998859405,Dimitri Payet,h,536,OpenPlay,2015,LeftFoot,130,West Ham,Newcastle United,2,0,2015-09-14 23:00:00,Manuel Lanzini,Dispossessed,West Ham,Newcastle United
58023,22,MissedShots,0.7859999847412109,0.429000015258789,0.0244356002658605,Diafra Sakho,h,656,SetPiece,2015,RightFoot,130,West Ham,Newcastle United,2,0,2015-09-14 23:00:00,James Tomkins,Pass,West Ham,Newcastle United
58024,24,MissedShots,0.735999984741211,0.5109999847412109,0.0240522008389234,Manuel Lanzini,h,535,OpenPlay,2015,RightFoot,130,West Ham,Newcastle United,2,0,2015-09-14 23:00:00,Dimitri Payet,Pass,West Ham,Newcastle United
58027,42,MissedShots,0.879000015258789,0.3629999923706055,0.1174940019845962,Victor Moses,h,541,OpenPlay,2015,RightFoot,130,West Ham,Newcastle United,2,0,2015-09-14 23:00:00,Dimitri Payet,Pass,West Ham,Newcastle United
58028,44,MissedShots,0.865,0.3729999923706055,0.0495457984507083,Mark Noble,h,533,OpenPlay,2015,RightFoot,130,West Ham,Newcastle United,2,0,2015-09-14 23:00:00,Dimitri Payet,Cross,West Ham,Newcastle United
58029,47,ShotOnPost,0.87,0.5790000152587891,0.4561100006103515,Victor Moses,h,541,OpenPlay,2015,RightFoot,130,West Ham,Newcastle United,2,0,2015-09-14 23:00:00,Diafra Sakho,TakeOn,West Ham,Newcastle United
58030,47,Goal,0.889000015258789,0.429000015258789,0.4880039989948272,Dimitri Payet,h,536,OpenPlay,2015,RightFoot,130,West Ham,Newcastle United,2,0,2015-09-14 23:00:00,,Rebound,West Ham,Newcastle United
58032,51,BlockedShot,0.8080000305175781,0.715,0.0342083014547824,Aaron Cresswell,h,534,OpenPlay,2015,LeftFoot,130,West Ham,Newcastle United,2,0,2015-09-14 23:00:00,Dimitri Payet,Pass,West Ham,Newcastle United
